go_term,description,mouse_symbol,human_symbol,avg_pvalue,avg_pvalue_adj,avg_qvalue
GO:0098780,response to mitochondrial depolarisation,Htra2,VPS13C,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Atg13,HTRA2,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Atg13,ATG13,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Atg13,SQSTM1,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Atg13,VPS13C,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Sqstm1,HTRA2,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Sqstm1,ATG13,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Sqstm1,SQSTM1,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Sqstm1,VPS13C,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098781,ncRNA transcription,Dedd,TP53,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Dedd,ELL,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Dedd,DEDD,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Ell,TP53,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Ell,ELL,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Ell,DEDD,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Trp53,TP53,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Trp53,ELL,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Trp53,DEDD,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Top1,TP53,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Top1,ELL,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098781,ncRNA transcription,Top1,DEDD,0.532064342271323,0.598009860362209,0.36078771883022
GO:0098787,mRNA cleavage involved in mRNA processing,Cpsf6,ERN1,0.165873642785238,0.270902992438944,0.163722698443349
GO:0098787,mRNA cleavage involved in mRNA processing,Cpsf6,CPSF6,0.165873642785238,0.270902992438944,0.163722698443349
GO:0098787,mRNA cleavage involved in mRNA processing,Ern1,ERN1,0.165873642785238,0.270902992438944,0.163722698443349
GO:0098787,mRNA cleavage involved in mRNA processing,Ern1,CPSF6,0.165873642785238,0.270902992438944,0.163722698443349
GO:0098789,pre-mRNA cleavage required for polyadenylation,Cpsf6,CPSF6,0.49597226129132,0.587037226856536,0.341510788002873
GO:0098792,xenophagy,Tbk1,TBK1,0.349202102948766,0.436774529437991,0.273035978345141
GO:0098792,xenophagy,Tlr2,TBK1,0.349202102948766,0.436774529437991,0.273035978345141
GO:0098801,regulation of renal system process,Ptpro,AGT,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Ptpro,ACE,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Ptpro,PTPRO,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Agt,AGT,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Agt,ACE,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Agt,PTPRO,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Ace,AGT,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Ace,ACE,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Ace,PTPRO,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Comt,AGT,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Comt,ACE,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Comt,PTPRO,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Uts2r,AGT,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Uts2r,ACE,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098801,regulation of renal system process,Uts2r,PTPRO,0.194647413509664,0.294207752359838,0.189206783327844
GO:0098810,neurotransmitter reuptake,Park7,SNCA,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Park7,SLC6A3,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Park7,SLC6A4,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Park7,SLC29A2,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Park7,PARK7,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Snca,SNCA,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Snca,SLC6A3,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Snca,SLC6A4,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Snca,SLC29A2,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Snca,PARK7,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a3,SNCA,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a3,SLC6A3,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a3,SLC6A4,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a3,SLC29A2,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a3,PARK7,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc29a2,SNCA,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc29a2,SLC6A3,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc29a2,SLC6A4,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc29a2,SLC29A2,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc29a2,PARK7,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a4,SNCA,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a4,SLC6A3,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a4,SLC6A4,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a4,SLC29A2,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098810,neurotransmitter reuptake,Slc6a4,PARK7,0.0437529771475458,0.105901380217813,0.0679151799227851
GO:0098814,spontaneous synaptic transmission,Rims1,APP,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,Rims1,AGER,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,Rims1,RPH3A,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,App,APP,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,App,AGER,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,App,RPH3A,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,Rph3a,APP,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,Rph3a,AGER,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,Rph3a,RPH3A,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,Ager,APP,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,Ager,AGER,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098814,spontaneous synaptic transmission,Ager,RPH3A,0.0309175100371693,0.082254805221947,0.0531789182967746
GO:0098840,protein transport along microtubule,Dlg2,DLG2,0.532831558806739,0.617246729004385,0.355277277923301
GO:0098856,intestinal lipid absorption,Cd36,ABCG8,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Cd36,NPC1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Cd36,CD36,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Cd36,LDLR,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Cd36,SCARB1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Ldlr,ABCG8,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Ldlr,NPC1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Ldlr,CD36,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Ldlr,LDLR,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Ldlr,SCARB1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Scarb1,ABCG8,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Scarb1,NPC1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Scarb1,CD36,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Scarb1,LDLR,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Scarb1,SCARB1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Abcg8,ABCG8,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Abcg8,NPC1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Abcg8,CD36,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Abcg8,LDLR,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Abcg8,SCARB1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Npc1,ABCG8,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Npc1,NPC1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Npc1,CD36,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Npc1,LDLR,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098856,intestinal lipid absorption,Npc1,SCARB1,0.0077340760966867,0.0310156340328851,0.0200161273606358
GO:0098868,bone growth,Ostn,OSTN,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Ostn,RARB,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Ostn,LEPR,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Ostn,TSKU,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Ostn,MSX2,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Rarb,OSTN,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Rarb,RARB,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Rarb,LEPR,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Rarb,TSKU,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Rarb,MSX2,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Lepr,OSTN,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Lepr,RARB,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Lepr,LEPR,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Lepr,TSKU,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Lepr,MSX2,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Msx2,OSTN,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Msx2,RARB,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Msx2,LEPR,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Msx2,TSKU,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098868,bone growth,Msx2,MSX2,0.0645357791872844,0.13027269603756,0.0727111433619893
GO:0098877,neurotransmitter receptor transport to plasma membrane,Snap25,SNAP25,0.639774430276904,0.697852748023767,0.396899720240426
GO:0098883,synapse pruning,Cdk5,CDK5,0.110289179197291,0.204001884694527,0.124272201937801
GO:0098883,synapse pruning,Cdk5,TREM2,0.110289179197291,0.204001884694527,0.124272201937801
GO:0098883,synapse pruning,Trem2,CDK5,0.110289179197291,0.204001884694527,0.124272201937801
GO:0098883,synapse pruning,Trem2,TREM2,0.110289179197291,0.204001884694527,0.124272201937801
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Ryr2,RYR2,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Ryr2,DSG2,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Ryr2,BIN1,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Ryr2,CTNNA3,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Ctnna3,RYR2,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Ctnna3,DSG2,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Ctnna3,BIN1,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Ctnna3,CTNNA3,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Bin1,RYR2,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Bin1,DSG2,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Bin1,BIN1,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Bin1,CTNNA3,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Dsg2,RYR2,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Dsg2,DSG2,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Dsg2,BIN1,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098911,regulation of ventricular cardiac muscle cell action potential,Dsg2,CTNNA3,0.00334526469583005,0.0167406288336367,0.0107196547039672
GO:0098935,dendritic transport,Stau1,STAU1,0.508817353032432,0.597722287075963,0.346379976945147
GO:0098962,regulation of postsynaptic neurotransmitter receptor activity,Src,SHISA6,0.0572023583002357,0.127422880959469,0.0823276539072797
GO:0098962,regulation of postsynaptic neurotransmitter receptor activity,Src,AKAP9,0.0572023583002357,0.127422880959469,0.0823276539072797
GO:0098962,regulation of postsynaptic neurotransmitter receptor activity,Src,SRC,0.0572023583002357,0.127422880959469,0.0823276539072797
GO:0098962,regulation of postsynaptic neurotransmitter receptor activity,Akap9,SHISA6,0.0572023583002357,0.127422880959469,0.0823276539072797
GO:0098962,regulation of postsynaptic neurotransmitter receptor activity,Akap9,AKAP9,0.0572023583002357,0.127422880959469,0.0823276539072797
GO:0098962,regulation of postsynaptic neurotransmitter receptor activity,Akap9,SRC,0.0572023583002357,0.127422880959469,0.0823276539072797
GO:0098962,regulation of postsynaptic neurotransmitter receptor activity,Shisa6,SHISA6,0.0572023583002357,0.127422880959469,0.0823276539072797
GO:0098962,regulation of postsynaptic neurotransmitter receptor activity,Shisa6,AKAP9,0.0572023583002357,0.127422880959469,0.0823276539072797
