GO_term,description,source,sink,avg_pvalue,avg_pvalue_adj,avg_qvalue
Grn,Ptn,GO:0048680,positive regulation of axon regeneration,0.000238676980433955,0.00104727399405955,0.000477243445210972
Ovol2,Btg1,GO:0030858,positive regulation of epithelial cell differentiation,0.138151488978346,0.198567882213113,0.0904875140155961
Mmp9,Adcy8,GO:0031915,positive regulation of synaptic plasticity,0.0176181453993575,0.037312314301187,0.0170032460720882
Ccl22,Serpine1,GO:0002548,monocyte chemotaxis,0.12495091782065,0.18190981346548,0.0828964211738221
Lrp2,Sptlc1,GO:0034311,diol metabolic process,0.144868458146408,0.204441811366718,0.0931642673791788
Stau1,Ckap5,GO:0008298,intracellular mRNA localization,0.069280268820257,0.115370731466121,0.0525745179138582
Notch1,Ostn,GO:0045668,negative regulation of osteoblast differentiation,0.363442365664101,0.441486210371351,0.201185555304431
Prkcq,Bcl2,GO:0070233,negative regulation of T cell apoptotic process,0.00208616854540982,0.00640293268937322,0.0029178206214072
Slc11a2,Slco1a6,GO:0033013,tetrapyrrole metabolic process,0.0287238964639477,0.0560889136498294,0.0255597546966905
Ptk2b,Adam17,GO:2000403,positive regulation of lymphocyte migration,0.00776644911718949,0.0193595160209826,0.00882214413408359
Mthfd1l,Pipox,GO:0046653,tetrahydrofolate metabolic process,0.00187450118627052,0.00585842798946688,0.00266968947292946
Il34,Tyrobp,GO:0002763,positive regulation of myeloid leukocyte differentiation,0.103154650079768,0.157736479490907,0.0718806170445306
Tlr4,Il17b,GO:1900017,positive regulation of cytokine production involved in inflammatory response,0.0332991203639086,0.0629684787924148,0.0286947770392906
Lrrk2,Pde8a,GO:0036474,cell death in response to hydrogen peroxide,0.00601824920881534,0.015538922137515,0.0070810969983382
Rest,Tcf7l2,GO:0032350,regulation of hormone metabolic process,0.0735826925319416,0.121220042610424,0.0552400528344737
Akt1,Mapk1,GO:0060716,labyrinthine layer blood vessel development,0.0295436425380546,0.0574086690228106,0.0261611680847913
Akt1,Ager,GO:0010762,regulation of fibroblast migration,0.0640917275497402,0.109253486011163,0.0497868851523413
Ryr2,Bcl2,GO:0060402,calcium ion transport into cytosol,0.00340490572476616,0.00972122028173257,0.00442996645121032
Bcl2,Prkaa1,GO:1901863,positive regulation of muscle tissue development,0.0014510838656689,0.00469699131207592,0.00214042201813107
Arfgef2,Synj1,GO:0007032,endosome organization,0.173624736453164,0.237627269076648,0.108286902198935
Notch3,Gli2,GO:0048663,neuron fate commitment,0.482742552114095,0.539233701829574,0.245729151200884
Mtln,Ank3,GO:0045838,positive regulation of membrane potential,0.000975045419723595,0.00336154771719223,0.00153185949703119
Mpp7,Lsr,GO:0150105,protein localization to cell-cell junction,0.0228200859851736,0.0460324282511844,0.0209770077120553
Tph1,Esr1,GO:0060749,mammary gland alveolus development,0.0146455961035057,0.0320724085911019,0.0146154176070958
Dag1,Ppara,GO:0051898,negative regulation of protein kinase B signaling,0.0136874152075154,0.0306469061043695,0.0139658151899787
Myo1c,Prnp,GO:0090314,positive regulation of protein targeting to membrane,0.00174685629875519,0.00549103726263119,0.00250226927801564
Frmd4a,Amot,GO:0090162,establishment of epithelial cell polarity,0.0276131375048097,0.0540787395177638,0.0246437170277494
Notch1,G6pdx,GO:0010614,negative regulation of cardiac muscle hypertrophy,0.00340490572476616,0.00972122028173257,0.00442996645121032
Wwox,Ctnna1,GO:2001241,positive regulation of extrinsic apoptotic signaling pathway in absence of ligand,0.000238676980433955,0.00104727399405955,0.000477243445210972
Chrm1,Grm8,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,0.0932331597879031,0.146649267103968,0.0668281670960528
Plcd1,Plcg2,GO:0032958,inositol phosphate biosynthetic process,0.00208616854540982,0.00640293268937322,0.0029178206214072
Ank1,Epb42,GO:0048821,erythrocyte development,0.0184564572026534,0.0387721643937806,0.017668500715699
Phb,Csf1r,GO:0044788,modulation by host of viral process,0.0416070786412446,0.0755975609192012,0.0344498580383679
Pkdcc,Rxra,GO:0030501,positive regulation of bone mineralization,0.0151684930147672,0.0330964020026911,0.0150820520756229
Icam1,Akap9,GO:0060009,Sertoli cell development,0.0146455961035057,0.0320724085911019,0.0146154176070958
Plekhm1,Wdpcp,GO:1900027,regulation of ruffle assembly,0.0014510838656689,0.00469699131207592,0.00214042201813107
Ghrl,Cntnap2,GO:0051969,regulation of transmission of nerve impulse,0.00597225186898746,0.0154735616605584,0.00705131218616838
Dpp4,Tgfb2,GO:0033628,regulation of cell adhesion mediated by integrin,0.0202699661758856,0.042152796234425,0.0192090568602902
Nek10,Vegfa,GO:0031954,positive regulation of protein autophosphorylation,0.000787540042067357,0.00285662251622614,0.00130176475215089
Park7,Ace,GO:0018198,peptidyl-cysteine modification,0.068746292014901,0.115370731466121,0.0525745179138582
Pparg,Esr1,GO:0060965,negative regulation of miRNA-mediated gene silencing,0.000120993913243698,0.000586355118027151,0.000267202411433557
Scarb1,Lrp1,GO:0070508,cholesterol import,0.00196350162697614,0.00606107963122133,0.00276203795884351
Pid1,Prkaa1,GO:0046627,negative regulation of insulin receptor signaling pathway,0.0400206002649836,0.0730699489279826,0.0332980235980131
Il34,Ptk2b,GO:0010758,regulation of macrophage chemotaxis,0.0159724682278631,0.0346862200086214,0.0158065331824892
Zcwpw1,Cep63,GO:0070192,chromosome organization involved in meiotic cell cycle,0.13023179104756,0.189000307812717,0.0861275640931716
Mmp3,Mmp9,GO:0070141,response to UV-A,2.5990939466577e-05,0.000159217781686247,7.25556474254173e-05
B4galnt2,Chil1,GO:0006040,amino sugar metabolic process,0.0473089285413423,0.0841688279785773,0.0383557900527624
Parp1,Pum3,GO:0006471,protein ADP-ribosylation,0.0201360008977621,0.0419033259294529,0.0190953730788748
Ptk2b,Tnf,GO:0043507,positive regulation of JUN kinase activity,0.0363953419417916,0.0679388520492652,0.0309597793887607
Fbxl3,Prnp,GO:0031648,protein destabilization,0.0392172412750855,0.0718882661658152,0.0327595299891179
Gsk3b,Tgfb2,GO:1905207,regulation of cardiocyte differentiation,0.0461606794045373,0.0821747966199155,0.0374471086562373
Scarb1,Lrp2,GO:0035461,vitamin transmembrane transport,0.0490883888405321,0.0865627599324056,0.0394467064124984
Robo1,Ngfr,GO:0110110,positive regulation of animal organ morphogenesis,0.0366500008818577,0.0679388520492652,0.0309597793887607
Nanog,Col12a1,GO:0007492,endoderm development,0.124564537191823,0.18190981346548,0.0828964211738221
Idua,Creb3l1,GO:0010714,positive regulation of collagen metabolic process,0.0159724682278631,0.0346862200086214,0.0158065331824892
Hsd11b1,G6pdx,GO:0006098,pentose-phosphate shunt,0.00115279696113705,0.00390022035749307,0.00177733297212585
Ptk2b,Vdr,GO:0030279,negative regulation of ossification,0.0512284938494612,0.089991938857947,0.0410093854954827
Reln,Dab1,GO:0097475,motor neuron migration,0.000345020000917644,0.00143398937881396,0.000653469899398842
Rsph6a,Cdk5rap2,GO:0001578,microtubule bundle formation,0.651340136588746,0.678196019047259,0.309054370197678
Cdk5,Dab1,GO:0021801,cerebral cortex radial glia-guided migration,0.007010775582931,0.0178085183705126,0.00811535348863354
Glo1,Adh1,GO:0006081,cellular aldehyde metabolic process,0.0708110396814941,0.117100925058024,0.053362968267219
Akt1,Ide,GO:1903715,regulation of aerobic respiration,0.0201360008977621,0.0419033259294529,0.0190953730788748
Rac1,Nr3c2,GO:0038166,angiotensin-activated signaling pathway,5.95526776692094e-05,0.000323139416002011,0.000147254843575819
Cacna1a,Tcf7l2,GO:0032350,regulation of hormone metabolic process,0.0735826925319416,0.121220042610424,0.0552400528344737
Pparg,Notch1,GO:0010614,negative regulation of cardiac muscle hypertrophy,0.00340490572476616,0.00972122028173257,0.00442996645121032
Prickle1,Egfr,GO:1905207,regulation of cardiocyte differentiation,0.0461606794045373,0.0821747966199155,0.0374471086562373
Plec,Cdh1,GO:0033561,regulation of water loss via skin,0.0334598967041381,0.0631129788131947,0.0287606257934287
Plec,Cntnap2,GO:0048741,skeletal muscle fiber development,0.0184564572026534,0.0387721643937806,0.017668500715699
Plpp4,Pemt,GO:0001835,blastocyst hatching,0.0304483787030412,0.0589561781099002,0.0268663689896234
Ppard,Fgf10,GO:0070341,fat cell proliferation,2.5990939466577e-05,0.000159217781686247,7.25556474254173e-05
Akt1,Ppp1r3b,GO:0005979,regulation of glycogen biosynthetic process,0.0416070786412446,0.0755975609192012,0.0344498580383679
Bcl2,Rab38,GO:0050931,pigment cell differentiation,0.00776644911718949,0.0193595160209826,0.00882214413408359
Trem2,Sqstm1,GO:0070341,fat cell proliferation,2.5990939466577e-05,0.000159217781686247,7.25556474254173e-05
Tlr4,Arg2,GO:0032656,regulation of interleukin-13 production,0.000166405518829655,0.000777468407646751,0.000354292862720438
Sord,Ugt1a7c,GO:0006063,uronic acid metabolic process,0.00422774649319413,0.0116335920743756,0.00530143553000168
Atg13,Sqstm1,GO:0098780,response to mitochondrial depolarisation,0.0171224300890434,0.0368757625343377,0.0168043091459296
Msx2,Arhgap24,GO:0035313,wound healing spreading of epidermal cells,0.00148159410857285,0.00475715704925348,0.00216783958398026
Urah,Acot7,GO:0009166,nucleotide catabolic process,0.166266102051467,0.22986893526866,0.104751424399788
Il1rap,Dag1,GO:0099545,trans-synaptic signaling by trans-synaptic complex,0.00097278616313472,0.00336154771719223,0.00153185949703119
Rnf6,Igf1,GO:0060765,regulation of androgen receptor signaling pathway,0.000787540042067357,0.00285662251622614,0.00130176475215089
Prkcq,Loxl3,GO:2000316,regulation of T-helper 17 type immune response,0.400304673415583,0.472269558524002,0.215213547225202
Cyp2d22,Cyp17a1,GO:0008207,C21-steroid hormone metabolic process,0.0435732048375838,0.0781497245888339,0.035612880694661
Ireb2,Erbb4,GO:0070849,response to epidermal growth factor,0.0304483787030412,0.0589561781099002,0.0268663689896234
Ptn,Shisa6,GO:1903909,regulation of receptor clustering,0.253416245415939,0.326662982729786,0.148860535242119
Car12,Mthfd1l,GO:0006730,one-carbon metabolic process,0.00776644911718949,0.0193595160209826,0.00882214413408359
Cmya5,Cd33,GO:0043666,regulation of phosphoprotein phosphatase activity,0.112367015639042,0.168508290804226,0.0767893385171261
Plau,Igf1,GO:0043403,skeletal muscle tissue regeneration,0.15258704371067,0.214777388666124,0.0978741967258369
Gsk3b,Chil1,GO:0010800,positive regulation of peptidyl-threonine phosphorylation,0.00174685629875519,0.00549103726263119,0.00250226927801564
Cntnap2,Bcl2,GO:0048741,skeletal muscle fiber development,0.0184564572026534,0.0387721643937806,0.017668500715699
Pin1,Ranbp2,GO:0000413,protein peptidyl-prolyl isomerization,0.000386787962902,0.00157692503948806,0.000718605773611847
Nsf,Copz2,GO:0006891,intra-Golgi vesicle-mediated transport,0.134542320195891,0.194126274438864,0.0884634704429667
Plppr4,Mtmr2,GO:0046839,phospholipid dephosphorylation,0.0123102845987021,0.027982169891087,0.0127514931517929
Slc11a2,Sfxn1,GO:0006826,iron ion transport,0.0421742659095942,0.0763730654974044,0.0348032559827243
Gsto1,Akap6,GO:0060314,regulation of ryanodine-sensitive calcium-release channel activity,0.0104015716660687,0.0242419806936999,0.0110470864841712
Htr2c,Ptk2b,GO:0019934,cGMP-mediated signaling,0.0224602514614466,0.0456605315885727,0.0208075341592564
Igf1,G6pd2,GO:0061050,regulation of cell growth involved in cardiac muscle cell development,0.00247293409581153,0.00741137234022634,0.00337736723097682
Lmod3,Ctnna2,GO:0045010,actin nucleation,0.0392172412750855,0.0718882661658152,0.0327595299891179
Fus,Tent5a,GO:0048255,mRNA stabilization,0.0484988280685495,0.0860811049793206,0.039227215934823
Ercc1,Exo1,GO:0006298,mismatch repair,0.114714934155617,0.170915827961506,0.0778864547769884
Meikin,Fmn2,GO:0007143,female meiotic nuclear division,0.283042652362829,0.360811560040794,0.164422064295071
Tspo,Oga,GO:1904181,positive regulation of membrane depolarization,9.61809023555503e-06,6.71695099880943e-05,3.06091897074533e-05
Snca,Ece1,GO:0001921,positive regulation of receptor recycling,0.000483651787271684,0.00190563261805203,0.000868398032515112
Fcgr3,Tyrobp,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,0.00816904469069394,0.0198908594279102,0.00906427767272836
Ovol2,Vdr,GO:0060343,trabecula formation,0.00174685629875519,0.00549103726263119,0.00250226927801564
Havcr2,Prnp,GO:0032689,negative regulation of interferon-gamma production,0.00876544909514296,0.0209593339330526,0.00955118220472924
Rxra,P2rx7,GO:0030501,positive regulation of bone mineralization,0.0151684930147672,0.0330964020026911,0.0150820520756229
Oga,Cacna1g,GO:0060402,calcium ion transport into cytosol,0.00340490572476616,0.00972122028173257,0.00442996645121032
Il6,Snap25,GO:0030431,sleep,0.00685208357423265,0.0175330141905868,0.00798980605334569
Rac1,Fermt2,GO:0051894,positive regulation of focal adhesion assembly,0.007010775582931,0.0178085183705126,0.00811535348863354
Trpm1,Cfh,GO:0060221,retinal rod cell differentiation,0.00148159410857285,0.00475715704925348,0.00216783958398026
Fmn2,Pick1,GO:0045010,actin nucleation,0.0392172412750855,0.0718882661658152,0.0327595299891179
G6pdx,Bin1,GO:1902514,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,0.00265343148559302,0.00786177596102684,0.00358261645605603
Exoc4,Arfgap2,GO:0006903,vesicle targeting,0.118579910341308,0.176279374911259,0.0803306266359007
Dio2,Ugt1a7c,GO:0042447,hormone catabolic process,0.000101681597225435,0.000506714703908602,0.000230910222543585
Ppil6,Ranbp2,GO:0000413,protein peptidyl-prolyl isomerization,0.000386787962902,0.00157692503948806,0.000718605773611847
Rest,Hsd11b1,GO:0006704,glucocorticoid biosynthetic process,0.00567609394845564,0.0148346822189987,0.0067601744060899
Exoc4,Unc13c,GO:0006904,vesicle docking involved in exocytosis,0.0553322377834072,0.0968817508583723,0.0441490773379137
Ptk2b,Tph1,GO:0030279,negative regulation of ossification,0.0512284938494612,0.089991938857947,0.0410093854954827
Limk2,Gsk3b,GO:1902017,regulation of cilium assembly,0.0981271487223247,0.150858203211691,0.0687461820378124
Klf16,Mapk1,GO:1903350,response to dopamine,0.0452677528545687,0.0809221926029253,0.0368762961850555
Akt1,Gstp2,GO:0032873,negative regulation of stress-activated MAPK cascade,0.0596201192462856,0.102920800025676,0.0469010759999168
Cd36,Plau,GO:0050820,positive regulation of coagulation,0.00119504278484715,0.00402494713973563,0.00183417104850812
Trem1,Agt,GO:0010663,positive regulation of striated muscle cell apoptotic process,0.000496562059061707,0.00194370433190603,0.000885747337460935
Ctsh,Homer2,GO:0048875,chemical homeostasis within a tissue,0.0373199324716228,0.0687684100500809,0.0313378095132145
Il6,Sirt2,GO:0035729,cellular response to hepatocyte growth factor stimulus,0.000483651787271684,0.00190563261805203,0.000868398032515112
Cdk5,Apod,GO:0046823,negative regulation of nucleocytoplasmic transport,0.000975045419723595,0.00336154771719223,0.00153185949703119
Otc,Nit2,GO:0009064,glutamine family amino acid metabolic process,0.0628141195957806,0.107689059232526,0.0490739748443871
Esr1,Trp53,GO:0060965,negative regulation of miRNA-mediated gene silencing,0.000120993913243698,0.000586355118027151,0.000267202411433557
Sod1,Abca2,GO:0045939,negative regulation of steroid metabolic process,0.00504684326727194,0.0134485115559317,0.00612849552678521
Btg1,Trp53,GO:0044346,fibroblast apoptotic process,0.00291115512090089,0.00846200262194845,0.00385614013867448
Robo1,Brca2,GO:0033598,mammary gland epithelial cell proliferation,0.0560635612807287,0.0970892402387619,0.0442436303844932
Rxra,Esr1,GO:0060525,prostate glandular acinus development,0.00140833844608936,0.00459090718945797,0.00209207941395341
Cadps2,Cadps,GO:1990504,dense core granule exocytosis,0.00097278616313472,0.00336154771719223,0.00153185949703119
Bcas3,Lrp1,GO:0051895,negative regulation of focal adhesion assembly,0.000660359749606048,0.00245786884414938,0.00112005244254338
Pparg,Ldlr,GO:1903978,regulation of microglial cell activation,4.00300709387566e-05,0.000230809224054391,0.000105179914615473
Cd44,Ager,GO:0034114,regulation of heterotypic cell-cell adhesion,0.000629125037101383,0.00237709175950238,0.00108324227214891
Rac1,Agt,GO:0038166,angiotensin-activated signaling pathway,5.95526776692094e-05,0.000323139416002011,0.000147254843575819
